Pickup Location,Request to Pickup,Hour of Day,Time of Day,Month of Year
216,264.0,12,afternoon,1
198,556.0,15,afternoon,3
107,316.0,19,evening,8
77,660.0,13,afternoon,8
144,145.0,9,morning,5
185,172.0,7,morning,7
68,173.0,21,night,5
233,392.0,15,afternoon,9
107,326.0,0,night,3
51,417.0,22,night,5
137,186.0,14,afternoon,7
41,237.00000000000003,10,morning,8
132,416.0,6,morning,11
255,187.0,20,night,12
145,87.0,10,morning,10
229,372.0,17,evening,11
155,315.0,9,morning,8
78,212.0,1,night,2
66,951.0,20,night,4
249,196.0,15,afternoon,5
68,400.0,8,morning,10
114,394.0,15,afternoon,10
229,113.0,10,morning,8
169,177.0,2,night,7
82,167.0,9,morning,2
13,778.0,17,evening,11
61,128.0,0,night,8
71,244.00000000000003,9,morning,5
75,136.0,7,morning,8
225,95.0,10,morning,4
238,237.00000000000003,13,afternoon,5
86,118.0,23,night,2
138,390.0,0,night,8
68,126.0,0,night,11
21,336.0,15,afternoon,6
141,127.0,10,morning,10
138,229.00000000000003,20,night,7
65,517.0,19,evening,7
80,404.0,13,afternoon,12
243,217.0,8,morning,8
211,331.0,1,night,11
161,507.00000000000006,21,night,2
256,387.0,13,afternoon,2
216,254.00000000000003,10,morning,7
100,323.0,0,night,5
119,265.0,6,morning,2
152,84.0,12,afternoon,6
130,229.00000000000003,0,night,8
129,162.0,14,afternoon,4
45,292.0,1,night,12
162,367.0,19,evening,3
68,520.0,18,evening,6
95,214.0,8,morning,4
127,367.0,11,morning,12
90,230.00000000000003,6,morning,6
33,333.0,9,morning,7
206,218.0,14,afternoon,5
241,327.0,15,afternoon,7
190,60.00000000000001,17,evening,4
142,397.0,19,evening,9
138,724.0,10,morning,10
75,267.0,8,morning,6
80,390.0,7,morning,2
249,37.0,16,afternoon,4
255,401.0,16,afternoon,2
76,276.0,19,evening,4
230,89.0,12,afternoon,1
137,191.0,17,evening,5
210,377.0,18,evening,12
80,200.0,0,night,11
244,187.0,0,night,11
47,240.00000000000003,9,morning,7
228,178.0,0,night,1
164,64.0,9,morning,4
108,247.00000000000003,7,morning,2
148,893.0,11,morning,3
163,568.0,16,afternoon,6
170,693.0,22,night,6
127,247.00000000000003,14,afternoon,7
229,243.00000000000003,19,evening,6
48,218.0,2,night,4
148,538.0,22,night,6
123,368.0,15,afternoon,11
68,287.0,22,night,6
246,198.0,21,night,2
50,242.00000000000003,22,night,12
35,393.0,6,morning,4
25,162.0,22,night,7
26,242.00000000000003,14,afternoon,1
79,353.0,0,night,7
68,155.0,17,evening,3
186,593.0,19,evening,11
77,258.0,18,evening,3
225,316.0,17,evening,6
147,149.0,7,morning,3
202,518.0,15,afternoon,2
65,393.0,13,afternoon,5
145,243.00000000000003,11,morning,7
246,337.0,21,night,6
138,151.0,11,morning,5
132,608.0,21,night,9
236,100.0,13,afternoon,6
181,150.0,12,afternoon,6
234,195.0,18,evening,5
164,194.0,23,night,1
138,384.0,23,night,2
256,410.0,3,night,6
132,313.0,19,evening,5
138,356.0,23,night,1
82,284.0,5,night,1
39,380.0,9,morning,4
17,154.0,19,evening,7
24,362.0,23,night,7
256,309.0,1,night,3
177,160.0,17,evening,7
143,482.00000000000006,16,afternoon,5
21,651.0,14,afternoon,5
121,209.0,13,afternoon,4
197,154.0,9,morning,2
212,262.0,13,afternoon,4
42,256.0,13,afternoon,7
252,143.0,12,afternoon,6
83,293.0,21,night,2
76,158.0,8,morning,5
68,190.0,10,morning,1
220,546.0,9,morning,5
161,262.0,17,evening,8
35,378.0,6,morning,3
226,567.0,13,afternoon,2
70,118.0,8,morning,7
238,159.0,14,afternoon,4
234,278.0,7,morning,4
72,462.00000000000006,7,morning,3
170,367.0,10,morning,6
92,296.0,9,morning,5
26,276.0,17,evening,8
61,299.0,18,evening,11
95,258.0,14,afternoon,7
68,256.0,21,night,1
170,396.0,9,morning,3
156,490.00000000000006,6,morning,8
16,103.0,1,night,9
143,435.0,9,morning,3
150,97.0,14,afternoon,3
218,263.0,22,night,8
158,221.0,14,afternoon,4
82,291.0,7,morning,12
229,180.0,7,morning,3
167,185.0,10,morning,11
97,229.00000000000003,11,morning,2
247,162.0,8,morning,2
138,498.00000000000006,22,night,9
235,309.0,7,morning,3
36,285.0,17,evening,4
93,852.0,22,night,8
18,236.00000000000003,12,afternoon,1
42,345.0,16,afternoon,9
125,128.0,18,evening,8
250,158.0,13,afternoon,4
114,272.0,14,afternoon,6
65,611.0,10,morning,12
25,340.0,10,morning,5
100,222.0,15,afternoon,5
138,309.0,17,evening,5
189,566.0,17,evening,6
61,79.0,13,afternoon,8
237,142.0,10,morning,6
64,348.0,1,night,1
45,286.0,2,night,8
68,301.0,20,night,8
14,358.0,1,night,4
230,288.0,23,night,6
126,345.0,21,night,12
132,145.0,10,morning,2
188,336.0,0,night,11
230,531.0,23,night,4
231,1291.0,15,afternoon,5
76,235.00000000000003,1,night,3
113,122.0,21,night,4
138,227.0,15,afternoon,2
49,171.0,20,night,2
61,472.00000000000006,2,night,11
37,194.0,18,evening,2
95,615.0,15,afternoon,5
262,141.0,0,night,3
37,382.0,2,night,2
159,244.00000000000003,8,morning,7
85,217.0,18,evening,12
25,107.0,2,night,7
41,214.0,7,morning,3
244,251.00000000000003,17,evening,12
136,133.0,17,evening,2
148,165.0,21,night,4
61,273.0,19,evening,3
210,281.0,4,night,2
197,187.0,12,afternoon,8
94,972.0,14,afternoon,6
112,355.0,23,night,3
112,407.0,12,afternoon,7
71,205.0,12,afternoon,7
257,215.0,17,evening,8
124,151.0,19,evening,2
48,204.0,8,morning,4
238,627.0,14,afternoon,4
181,462.00000000000006,23,night,6
158,134.0,22,night,3
143,142.0,12,afternoon,2
75,300.0,0,night,8
83,244.00000000000003,15,afternoon,5
161,102.0,1,night,3
61,423.0,21,night,2
92,259.0,21,night,2
35,566.0,6,morning,1
42,148.0,15,afternoon,2
72,277.0,5,night,8
260,222.0,8,morning,8
161,376.0,20,night,10
259,248.00000000000003,9,morning,3
132,1054.0,22,night,9
164,456.0,10,morning,7
79,148.0,12,afternoon,3
236,234.00000000000003,17,evening,11
170,174.0,8,morning,1
90,280.0,14,afternoon,4
50,177.0,6,morning,6
51,412.0,14,afternoon,6
221,243.00000000000003,11,morning,3
113,183.0,9,morning,7
244,78.0,12,afternoon,6
236,199.0,16,afternoon,10
64,535.0,7,morning,9
78,390.0,17,evening,8
254,157.0,20,night,3
127,100.0,7,morning,4
50,419.0,4,night,1
236,229.00000000000003,9,morning,2
254,224.0,21,night,10
137,212.0,16,afternoon,10
164,50.0,1,night,5
143,134.0,18,evening,12
213,236.00000000000003,18,evening,3
164,196.0,14,afternoon,8
123,173.0,14,afternoon,7
118,485.00000000000006,15,afternoon,8
76,97.0,16,afternoon,8
246,166.0,17,evening,8
138,269.0,17,evening,6
25,200.0,9,morning,12
161,156.0,0,night,7
17,467.00000000000006,8,morning,4
45,592.0,7,morning,6
138,681.0,19,evening,8
52,201.0,18,evening,3
41,260.0,11,morning,3
249,208.0,20,night,5
50,182.0,17,evening,11
80,2347.0,23,night,7
13,76.0,12,afternoon,3
209,470.00000000000006,18,evening,8
107,331.0,15,afternoon,5
192,234.00000000000003,19,evening,7
140,115.0,9,morning,7
234,308.0,8,morning,3
163,144.0,20,night,7
80,143.0,21,night,4
114,241.00000000000003,16,afternoon,6
142,586.0,14,afternoon,10
114,185.0,21,night,5
230,942.0,20,night,12
236,488.00000000000006,13,afternoon,6
244,385.0,13,afternoon,8
237,268.0,23,night,6
33,187.0,20,night,7
145,360.0,12,afternoon,7
75,229.00000000000003,2,night,1
93,313.0,16,afternoon,8
36,260.0,16,afternoon,2
255,526.0,23,night,10
28,252.00000000000003,20,night,6
179,177.0,22,night,5
231,346.0,15,afternoon,6
141,268.0,21,night,5
239,226.0,19,evening,2
181,144.0,21,night,6
17,162.0,10,morning,1
41,364.0,19,evening,5
69,253.00000000000003,16,afternoon,6
25,197.0,12,afternoon,6
121,177.0,17,evening,4
65,532.0,20,night,1
234,188.0,12,afternoon,7
132,127.0,8,morning,2
23,249.00000000000003,11,morning,5
80,113.0,20,night,7
75,94.0,7,morning,3
40,247.00000000000003,17,evening,3
75,387.0,21,night,6
35,417.0,4,night,6
228,251.00000000000003,16,afternoon,3
107,519.0,17,evening,3
97,86.0,21,night,10
155,368.0,15,afternoon,3
244,484.00000000000006,13,afternoon,6
239,629.0,12,afternoon,6
246,287.0,18,evening,10
256,477.00000000000006,14,afternoon,6
140,288.0,0,night,8
18,252.00000000000003,22,night,10
71,282.0,17,evening,7
61,341.0,23,night,12
65,148.0,17,evening,3
234,363.0,22,night,3
126,490.00000000000006,6,morning,5
36,315.0,21,night,7
215,174.0,14,afternoon,3
13,473.00000000000006,19,evening,4
249,392.0,23,night,7
181,232.00000000000003,13,afternoon,1
132,104.0,5,night,9
170,429.0,18,evening,7
76,121.0,22,night,11
231,657.0,22,night,3
244,87.0,21,night,8
158,478.00000000000006,5,night,1
233,264.0,9,morning,4
18,266.0,22,night,3
88,268.0,0,night,10
48,97.0,9,morning,7
233,561.0,4,night,1
89,267.0,7,morning,10
174,-392.0,17,evening,5
90,287.0,22,night,6
143,106.0,6,morning,7
234,262.0,6,morning,12
259,522.0,13,afternoon,2
233,349.0,8,morning,5
211,1422.0,2,night,4
156,457.00000000000006,21,night,6
237,412.0,11,morning,4
19,633.0,18,evening,7
7,202.0,4,night,3
61,474.00000000000006,7,morning,6
214,522.0,23,night,6
113,656.0,3,night,7
10,279.0,21,night,8
100,269.0,22,night,3
211,329.0,19,evening,5
140,899.0,7,morning,5
17,687.0,15,afternoon,10
168,243.00000000000003,17,evening,12
170,660.0,19,evening,12
155,909.0,22,night,3
237,944.0,13,afternoon,6
107,258.0,17,evening,4
36,124.0,23,night,11
241,252.00000000000003,7,morning,4
83,362.0,16,afternoon,3
87,374.0,12,afternoon,2
234,424.0,1,night,7
140,427.0,15,afternoon,10
76,202.0,8,morning,4
229,134.0,15,afternoon,1
97,315.0,6,morning,5
37,507.00000000000006,5,night,11
179,476.00000000000006,20,night,3
82,266.0,13,afternoon,9
113,566.0,19,evening,3
243,166.0,14,afternoon,6
112,261.0,0,night,2
215,534.0,6,morning,9
112,129.0,18,evening,6
197,394.0,23,night,5
68,175.0,23,night,3
211,251.00000000000003,23,night,10
211,422.0,19,evening,6
166,67.0,15,afternoon,4
168,584.0,17,evening,5
256,646.0,22,night,4
55,86.0,15,afternoon,5
63,269.0,20,night,4
53,234.00000000000003,20,night,5
243,222.0,2,night,5
112,176.0,12,afternoon,3
28,444.0,13,afternoon,6
177,197.0,0,night,7
170,165.0,13,afternoon,1
162,150.0,20,night,3
256,225.0,19,evening,6
90,339.0,8,morning,6
26,124.0,11,morning,9
68,183.0,0,night,1
129,100.0,13,afternoon,2
116,114.0,1,night,10
174,228.0,13,afternoon,3
236,377.0,6,morning,12
138,369.0,16,afternoon,2
220,417.0,15,afternoon,5
74,413.0,18,evening,3
261,481.00000000000006,18,evening,12
74,487.00000000000006,18,evening,9
68,214.0,14,afternoon,8
161,707.0,18,evening,11
170,169.0,13,afternoon,11
200,286.0,14,afternoon,2
256,358.0,3,night,2
138,997.0,21,night,7
186,621.0,22,night,2
231,574.0,21,night,11
52,145.0,12,afternoon,6
223,223.0,1,night,5
259,570.0,22,night,7
88,334.0,0,night,9
52,198.0,7,morning,6
164,225.0,11,morning,8
76,147.0,15,afternoon,8
82,145.0,9,morning,1
246,237.00000000000003,13,afternoon,6
164,501.00000000000006,23,night,7
129,806.0,18,evening,12
82,224.0,17,evening,10
143,270.0,17,evening,6
234,811.0,23,night,4
227,257.0,13,afternoon,5
14,112.0,9,morning,3
91,441.0,8,morning,7
39,250.00000000000003,13,afternoon,2
123,88.0,17,evening,10
48,84.0,2,night,10
255,259.0,16,afternoon,8
142,207.0,9,morning,12
95,306.0,20,night,10
228,677.0,23,night,5
229,318.0,20,night,3
235,270.0,7,morning,1
89,367.0,15,afternoon,9
235,133.0,14,afternoon,3
89,314.0,0,night,10
37,630.0,6,morning,12
140,631.0,21,night,7
235,280.0,1,night,8
138,238.00000000000003,21,night,7
124,358.0,18,evening,7
146,84.0,9,morning,4
188,234.00000000000003,7,morning,4
231,227.0,5,night,11
90,290.0,8,morning,8
35,388.0,23,night,3
237,436.0,13,afternoon,6
254,224.0,17,evening,2
142,204.0,20,night,6
230,540.0,22,night,9
170,471.00000000000006,21,night,3
244,523.0,18,evening,2
113,217.0,15,afternoon,7
79,626.0,18,evening,9
79,99.0,23,night,5
33,200.0,23,night,10
132,370.0,10,morning,11
41,479.00000000000006,16,afternoon,6
107,498.00000000000006,18,evening,12
89,185.0,21,night,12
263,134.0,1,night,4
37,625.0,18,evening,4
50,237.00000000000003,8,morning,9
141,480.00000000000006,21,night,5
177,138.0,9,morning,4
37,-579.0,4,night,2
162,364.0,14,afternoon,6
113,147.0,19,evening,8
260,169.0,4,night,6
61,370.0,10,morning,3
76,213.0,17,evening,4
238,128.0,9,morning,8
132,354.0,14,afternoon,1
138,616.0,17,evening,8
107,105.0,21,night,6
163,355.0,8,morning,4
90,287.0,13,afternoon,1
225,164.0,3,night,2
234,691.0,23,night,5
236,331.0,14,afternoon,5
222,156.0,17,evening,1
100,638.0,17,evening,2
233,198.0,8,morning,4
25,328.0,3,night,1
211,187.0,12,afternoon,1
223,440.0,21,night,10
126,288.0,1,night,4
87,144.0,11,morning,3
162,92.0,17,evening,2
37,320.0,0,night,7
17,296.0,1,night,6
181,107.0,1,night,3
124,213.0,10,morning,7
229,233.00000000000003,11,morning,6
79,1729.0,11,morning,5
50,315.0,0,night,1
140,434.0,8,morning,12
123,233.00000000000003,12,afternoon,3
144,213.0,14,afternoon,4
223,168.0,11,morning,5
164,230.00000000000003,19,evening,8
162,272.0,17,evening,6
188,-479.00000000000006,14,afternoon,5
68,-900.0,8,morning,6
191,119.0,21,night,7
142,254.00000000000003,21,night,9
95,700.0,21,night,2
138,261.0,16,afternoon,4
107,206.0,23,night,3
3,266.0,16,afternoon,5
76,309.0,14,afternoon,1
177,354.0,13,afternoon,4
168,227.0,18,evening,3
237,157.0,16,afternoon,1
68,731.0,18,evening,5
249,129.0,9,morning,7
67,307.0,16,afternoon,4
200,318.0,23,night,7
61,471.00000000000006,14,afternoon,3
231,160.0,22,night,4
116,453.0,12,afternoon,5
119,-85.0,4,night,8
138,789.0,20,night,3
42,146.0,4,night,10
234,177.0,18,evening,6
37,63.00000000000001,20,night,11
244,380.0,17,evening,10
26,169.0,9,morning,5
244,194.0,4,night,4
145,301.0,6,morning,9
129,551.0,7,morning,8
90,534.0,19,evening,2
259,327.0,10,morning,3
33,650.0,17,evening,8
233,313.0,20,night,3
112,443.0,7,morning,11
196,400.0,23,night,10
138,351.0,22,night,4
225,411.0,11,morning,7
68,210.0,18,evening,3
236,239.00000000000003,9,morning,12
68,255.00000000000003,14,afternoon,6
41,143.0,21,night,3
197,485.00000000000006,0,night,8
164,91.0,20,night,3
132,1072.0,22,night,10
18,326.0,22,night,7
36,145.0,0,night,4
238,128.0,11,morning,7
235,357.0,14,afternoon,3
114,308.0,17,evening,5
233,190.0,21,night,1
233,261.0,20,night,8
170,384.0,16,afternoon,8
79,627.0,2,night,4
146,275.0,16,afternoon,12
136,249.00000000000003,13,afternoon,4
138,437.0,8,morning,1
71,345.0,13,afternoon,5
25,230.00000000000003,11,morning,6
140,73.0,9,morning,1
220,398.0,14,afternoon,6
138,171.0,16,afternoon,3
51,243.00000000000003,10,morning,3
39,327.0,10,morning,6
42,-799.0,7,morning,10
17,257.0,4,night,4
234,633.0,4,night,3
21,309.0,17,evening,5
42,301.0,16,afternoon,4
82,217.0,15,afternoon,7
69,543.0,19,evening,4
41,237.00000000000003,17,evening,11
43,292.0,9,morning,7
247,136.0,9,morning,6
231,165.0,21,night,6
148,462.00000000000006,3,night,3
17,221.0,13,afternoon,6
61,139.0,19,evening,1
17,289.0,8,morning,3
231,161.0,18,evening,3
148,161.0,9,morning,12
116,224.0,12,afternoon,2
141,424.0,13,afternoon,8
148,194.0,0,night,4
230,431.0,19,evening,1
22,395.0,19,evening,5
48,316.0,7,morning,6
51,321.0,17,evening,10
225,153.0,0,night,4
216,113.0,8,morning,3
242,261.0,19,evening,6
42,245.00000000000003,7,morning,7
209,409.0,1,night,1
132,294.0,20,night,4
56,116.0,2,night,11
198,432.0,15,afternoon,11
127,224.0,18,evening,11
112,118.0,16,afternoon,8
233,356.0,9,morning,4
251,298.0,2,night,3
243,143.0,12,afternoon,8
218,315.0,9,morning,5
162,136.0,7,morning,7
233,134.0,8,morning,3
112,87.0,15,afternoon,9
82,177.0,14,afternoon,9
231,173.0,23,night,4
107,566.0,2,night,11
35,320.0,16,afternoon,6
225,634.0,7,morning,7
243,164.0,8,morning,7
137,72.0,10,morning,7
100,343.0,18,evening,4
225,262.0,12,afternoon,5
115,290.0,10,morning,6
185,289.0,19,evening,9
140,476.00000000000006,19,evening,5
43,219.0,13,afternoon,8
226,178.0,13,afternoon,4
164,144.0,22,night,2
26,219.0,12,afternoon,2
148,536.0,17,evening,7
168,166.0,20,night,9
212,269.0,19,evening,8
19,229.00000000000003,12,afternoon,6
164,474.00000000000006,16,afternoon,10
83,294.0,23,night,1
48,446.0,21,night,3
97,185.0,1,night,3
138,315.0,11,morning,3
62,519.0,1,night,9
129,280.0,8,morning,1
45,462.00000000000006,21,night,9
244,254.00000000000003,11,morning,2
249,366.0,9,morning,4
155,380.0,22,night,10
247,412.0,10,morning,8
87,300.0,10,morning,1
152,248.00000000000003,19,evening,12
170,216.0,17,evening,2
211,64.0,1,night,5
91,255.00000000000003,9,morning,4
188,229.00000000000003,3,night,12
226,255.00000000000003,13,afternoon,6
126,451.0,3,night,12
60,355.0,0,night,6
148,281.0,18,evening,3
144,117.0,16,afternoon,1
220,1071.0,15,afternoon,12
151,146.0,21,night,7
7,220.0,0,night,7
15,133.0,18,evening,7
132,462.00000000000006,20,night,8
74,360.0,9,morning,4
234,181.0,10,morning,8
54,294.0,22,night,6
74,479.00000000000006,0,night,12
61,333.0,6,morning,5
107,199.0,15,afternoon,8
256,316.0,22,night,7
215,204.0,9,morning,4
50,459.00000000000006,7,morning,5
137,226.0,16,afternoon,2
48,634.0,21,night,11
132,360.0,19,evening,6
196,130.0,17,evening,7
238,257.0,23,night,8
62,284.0,18,evening,5
66,213.0,13,afternoon,4
232,98.0,19,evening,8
113,77.0,9,morning,8
177,339.0,12,afternoon,1
118,396.0,14,afternoon,11
231,203.0,20,night,2
212,61.00000000000001,16,afternoon,4
210,114.0,9,morning,7
236,175.0,2,night,9
45,57.0,5,night,5
61,505.00000000000006,20,night,2
146,223.0,15,afternoon,3
245,329.0,22,night,3
45,245.00000000000003,7,morning,10
126,382.0,14,afternoon,6
48,-157.0,6,morning,5
92,164.0,10,morning,7
145,167.0,21,night,5
42,212.0,11,morning,3
36,388.0,4,night,5
213,730.0,7,morning,1
166,727.0,14,afternoon,6
132,410.0,16,afternoon,8
79,213.0,0,night,5
54,270.0,23,night,4
42,142.0,21,night,10
219,156.0,7,morning,12
79,245.00000000000003,5,night,6
80,446.0,4,night,6
20,803.0,14,afternoon,6
244,116.0,6,morning,10
241,296.0,15,afternoon,1
61,229.00000000000003,1,night,8
50,162.0,1,night,5
86,461.00000000000006,15,afternoon,7
42,135.0,16,afternoon,4
79,627.0,0,night,7
233,577.0,13,afternoon,6
234,237.00000000000003,10,morning,7
249,258.0,19,evening,4
55,195.0,9,morning,8
119,160.0,22,night,7
231,523.0,14,afternoon,6
233,-481.00000000000006,9,morning,1
79,128.0,21,night,10
129,341.0,19,evening,2
66,307.0,16,afternoon,3
159,538.0,18,evening,2
39,629.0,9,morning,12
141,371.0,10,morning,4
261,100.0,10,morning,6
210,180.0,6,morning,1
206,59.00000000000001,5,night,5
186,649.0,23,night,5
208,424.0,12,afternoon,6
181,88.0,18,evening,7
214,350.0,8,morning,1
125,300.0,19,evening,4
239,256.0,17,evening,4
33,224.0,23,night,9
100,418.0,10,morning,11
90,374.0,13,afternoon,8
256,1069.0,9,morning,4
161,159.0,9,morning,4
226,175.0,10,morning,11
130,301.0,8,morning,3
37,303.0,9,morning,7
234,453.0,23,night,11
229,402.0,16,afternoon,12
7,95.0,21,night,12
259,288.0,18,evening,7
37,653.0,10,morning,6
37,262.0,17,evening,11
129,375.0,21,night,5
61,227.0,0,night,5
76,142.0,7,morning,10
241,207.0,17,evening,10
37,-1118.0,14,afternoon,1
54,231.00000000000003,22,night,12
82,285.0,3,night,4
243,130.0,14,afternoon,6
196,268.0,15,afternoon,6
76,315.0,9,morning,5
69,125.0,17,evening,6
230,182.0,20,night,3
145,102.0,17,evening,6
237,146.0,9,morning,12
132,90.0,19,evening,3
97,132.0,11,morning,11
152,341.0,12,afternoon,11
21,359.0,16,afternoon,10
37,509.00000000000006,16,afternoon,12
143,141.0,2,night,4
44,478.00000000000006,17,evening,6
186,150.0,9,morning,6
229,195.0,0,night,10
254,143.0,16,afternoon,9
82,292.0,17,evening,5
189,243.00000000000003,20,night,3
53,541.0,23,night,3
21,163.0,17,evening,3
39,287.0,17,evening,2
243,202.0,8,morning,4
171,291.0,1,night,6
37,223.0,20,night,10
231,185.0,8,morning,10
186,66.0,11,morning,6
76,266.0,1,night,7
229,177.0,8,morning,1
121,191.0,15,afternoon,8
79,398.0,19,evening,2
79,180.0,0,night,12
246,920.0,16,afternoon,11
242,150.0,15,afternoon,11
162,603.0,18,evening,2
163,184.0,16,afternoon,6
202,29.000000000000004,3,night,8
89,554.0,15,afternoon,7
209,426.0,1,night,6
221,184.0,14,afternoon,6
170,139.0,11,morning,1
238,351.0,7,morning,6
132,1122.0,21,night,1
35,119.0,19,evening,3
212,209.0,13,afternoon,6
223,462.00000000000006,17,evening,7
42,268.0,6,morning,3
140,130.0,21,night,8
37,257.0,5,night,2
132,444.0,15,afternoon,6
142,234.00000000000003,10,morning,7
135,369.0,13,afternoon,6
234,369.0,14,afternoon,5
259,278.0,9,morning,7
247,199.0,20,night,4
119,272.0,5,night,12
159,196.0,13,afternoon,7
75,166.0,10,morning,2
169,211.0,18,evening,1
113,274.0,23,night,7
20,447.0,16,afternoon,5
89,195.0,16,afternoon,2
216,159.0,21,night,3
125,137.0,14,afternoon,5
186,574.0,0,night,1
137,288.0,0,night,7
259,231.00000000000003,1,night,1
76,136.0,21,night,9
187,714.0,2,night,3
170,387.0,15,afternoon,6
36,567.0,7,morning,3
161,87.0,12,afternoon,8
67,225.0,20,night,2
236,331.0,17,evening,5
76,227.0,19,evening,10
22,145.0,17,evening,5
81,-873.0,10,morning,8
145,615.0,4,night,10
74,545.0,14,afternoon,8
142,463.00000000000006,8,morning,8
48,216.0,22,night,3
231,119.0,9,morning,3
246,108.0,21,night,8
71,265.0,17,evening,1
61,250.00000000000003,13,afternoon,6
229,219.0,9,morning,7
234,138.0,10,morning,1
7,97.0,9,morning,3
71,170.0,0,night,6
101,240.00000000000003,10,morning,2
82,204.0,15,afternoon,9
55,444.0,21,night,5
82,159.0,6,morning,3
252,158.0,11,morning,3
17,251.00000000000003,18,evening,5
42,202.0,17,evening,8
155,487.00000000000006,14,afternoon,7
187,302.0,19,evening,1
12,292.0,15,afternoon,7
17,255.00000000000003,9,morning,9
234,155.0,12,afternoon,1
197,135.0,22,night,2
197,253.00000000000003,7,morning,3
151,804.0,21,night,12
243,144.0,15,afternoon,6
25,320.0,20,night,6
210,275.0,11,morning,1
80,471.00000000000006,3,night,6
42,572.0,19,evening,11
142,249.00000000000003,11,morning,6
